id,user_id,vehicle_id,rating,comment
301,76,52c5e97f-bb1c-4af7-83e6-950e6bca40fb,4.0,Мало места для багажа.
302,76,c3111f4d-b2ea-4ea4-96d8-426e3161afa7,1.5,Не дотянула до ожиданий.
303,76,0c735aee-f1e3-4fb2-89a3-6572037abca7,4.5,Проблем не было.
304,76,43f7dc39-89ea-4cf9-a872-6e860776eed3,1.5,Многие недочёты.
305,77,b814020f-e88d-45d3-8545-1b5b958840a0,4.0,Мало места для багажа.
306,77,156e7de8-aa54-4061-b10e-6af79b144b8c,5.0,Буду брать ещё раз!
307,78,bcc1e308-c87f-4eae-a9f3-17e2875c9e3e,5.0,Буду брать ещё раз!
308,78,ac766acf-9aa0-40c5-90ad-d54ad9b8e238,4.5,"Все супер, рекомендую."
309,78,969beba7-6378-4199-bf51-0a7ad406c7d2,4.5,Проблем не было.
310,79,56519941-e9fd-4ce2-a947-4dd2ef911fff,4.5,Отлично!
311,79,af25cc61-a0b3-41ba-a7c9-5fd536828ddc,1.0,Многие недочёты.
312,80,20d395ec-1a53-4d40-8e33-6381770165ff,4.0,Буду брать ещё раз!
313,80,14761439-b788-45d1-ab70-7952c9f4e2b8,3.0,Мало места для багажа.
314,80,57afcf7a-7399-448a-915b-90bd2afcf6c1,3.0,Комфортно и недорого.
315,80,bd3b7199-6f5a-4283-a25f-32de2088bdbe,4.5,Отлично!
316,80,2e0d8049-70c3-4403-91dc-53680b73a7a4,3.5,"Немного шумновата, но ехать можно."
317,80,abe0bfdd-f4b9-4d77-94e7-d8528134523f,4.5,Проблем не было.
318,81,fe12db5d-9c36-4810-b9be-1629fd07af5e,5.0,"Все супер, рекомендую."
319,81,a963417e-61a4-4e9a-8b97-a3702489826a,3.5,Мало места для багажа.
320,81,a755a0b6-8ec2-497f-9d6a-1cee1bb241f3,2.0,Не советую.
321,81,fc42a672-ea76-4c28-8513-80a4d0eed27e,4.5,Отлично!
322,81,0af4aecc-0b14-448f-aa80-787d0231b146,2.5,Не советую.
323,81,1085fb98-fc5e-4a06-b884-bf67087fe68d,4.0,Буду брать ещё раз!
324,82,ffa15436-a391-4342-ac94-e97e744c81f8,4.5,Проблем не было.
325,82,5ca7ae89-b9f5-4b1d-8237-07664857c034,3.0,Многие недочёты.
326,82,ffa15436-a391-4342-ac94-e97e744c81f8,4.5,"Все супер, рекомендую."
327,82,bc88d0c9-7a84-4b67-9ae0-86679239062c,3.0,Комфортно и недорого.
328,83,de3c93e2-8e08-4f2c-9fe4-c0941d97a6d4,4.0,"Немного шумновата, но ехать можно."
329,83,09f35f8f-e287-4a75-bfda-84209201c588,5.0,Отлично!
330,83,38fa0841-65f2-4fc6-8ec4-ec13cd466f5f,4.0,Комфортно и недорого.
331,83,34433d7a-2b42-4f2b-bd5c-79fa0ce36a54,1.5,Проблемы с надёжностью.
332,84,6b2e78a3-b2d3-4f25-9dd3-e978c491c279,5.0,Отлично!
333,84,6ef14009-67e2-48ce-8a8e-ef680e18f2a3,3.5,Комфортно и недорого.
334,85,abb16599-fa2e-4740-b483-80466a72c2ba,1.5,Не советую.
335,85,c904e6c6-1e3a-4860-bf49-1ef5f87df450,4.5,Отлично!
336,86,3854c3e7-34e2-49a7-b6d9-9fd8d05fdcc4,4.0,Машина в хорошем состоянии.
337,86,b60e06db-96e7-42e9-8e0e-1896eab4783d,4.5,Буду брать ещё раз!
338,86,77b10942-d1fe-499a-8a67-6a44f52336ac,3.0,Не дотянула до ожиданий.
339,86,e158b442-15b8-4548-b90b-516679131ee8,4.0,Отлично!
340,87,cc57fbc9-8b97-41c5-8ce4-934498631646,3.5,Комфортно и недорого.
341,87,5bc66ec4-5543-4c23-a40b-e0490f3d34c5,2.5,Не дотянула до ожиданий.
342,88,738dc5a6-5164-47dd-8e71-c1e4b62bbece,3.0,Комфортно и недорого.
343,88,c3acabea-c51f-4621-8a87-bb076040882d,4.0,"Все супер, рекомендую."
344,88,821fac5b-0516-4088-94a1-9ff6271808a0,4.0,"Все супер, рекомендую."
345,88,d468c836-c26d-49df-b5bb-049658f52c21,1.5,Многие недочёты.
346,88,b086f7a3-ec3d-45c6-b381-7d766d1e8255,1.0,Многие недочёты.
347,89,305e64b8-243a-445d-932e-313cc3af6d76,4.0,"Немного шумновата, но ехать можно."
348,89,d6fcc3f1-afc2-40fe-aa6d-d40dfc29e896,4.5,Отлично!
349,89,d339f4e7-7cf6-4d23-b6a1-dbe680af116b,4.0,Мало места для багажа.
350,89,1c93f787-01f7-4cef-8d4b-148a2551150e,2.5,Не советую.
351,90,d5f02bf1-864b-4ff6-8a0c-80161d70c4c3,3.0,Многие недочёты.
352,90,3dd13139-76e9-4e16-9d1e-92b101f380c7,4.0,Машина в хорошем состоянии.
353,90,a5886e75-89fc-4767-8c3d-06b19d155ddc,1.5,Не советую.
354,90,891c5782-ac5d-4e9a-a3c2-6882b2009db1,3.5,"Немного шумновата, но ехать можно."
355,90,99fb9506-23e1-4594-ae54-6f80f02f74b8,2.0,Многие недочёты.
356,90,2a57c4c7-540c-43ad-9d61-572704654104,1.0,Не дотянула до ожиданий.
357,91,47593c7d-17f3-4a5a-95c9-621044e74251,5.0,"Все супер, рекомендую."
358,91,4c7418f6-44b4-4c9e-b91c-08421efb1ec4,4.0,Машина в хорошем состоянии.
359,91,555d261d-6573-4324-be53-4f41e0f30cb0,2.0,Не дотянула до ожиданий.
360,91,4283168a-ecc8-4338-826a-b206cef9d203,4.5,Буду брать ещё раз!
361,92,160aa30b-9547-4c73-8e3b-3e6ab6093176,4.5,Проблем не было.
362,92,40e60e9b-3bba-4139-92a7-fa4864ca9fb6,1.5,Проблемы с надёжностью.
363,93,c15933ed-5a2b-43e8-9b0d-ba7bccd3deaa,4.5,Проблем не было.
364,93,924ee4ba-4931-48a0-a4c9-bfe94381b854,4.0,"Немного шумновата, но ехать можно."
365,93,75efc0bb-a7cc-4c65-ab9e-000c859c7cf9,2.5,Многие недочёты.
366,93,2167e7c8-d6e6-487d-9e3a-0f5d8a56c102,3.5,Мало места для багажа.
367,93,bd3b7199-6f5a-4283-a25f-32de2088bdbe,4.0,Отлично!
368,94,9ce2b38f-57a0-4543-9e69-1c5d0c84d426,5.0,Проблем не было.
369,94,2e0d8049-70c3-4403-91dc-53680b73a7a4,4.0,"Немного шумновата, но ехать можно."
370,94,d02e7f27-fbab-46b4-bb56-538394d17324,3.5,Комфортно и недорого.
371,95,fe6db19d-0c56-4d3b-a2e5-260377ed181d,5.0,Проблем не было.
372,95,52c5e97f-bb1c-4af7-83e6-950e6bca40fb,4.0,"Немного шумновата, но ехать можно."
373,95,ed8d9137-08af-4a89-8612-177d39d4098e,2.5,Не дотянула до ожиданий.
374,95,4a3670cc-322f-4edb-bd05-fd34e3c84c3c,3.5,Комфортно и недорого.
375,95,fe6db19d-0c56-4d3b-a2e5-260377ed181d,4.0,Отлично!
376,96,9ce2b38f-57a0-4543-9e69-1c5d0c84d426,4.0,"Все супер, рекомендую."
377,96,b9524ab1-6151-41ac-be66-4f6fba141249,3.0,Многие недочёты.
378,96,cb739b8b-9ba6-440c-9230-c2be0c8fdf52,4.5,"Все супер, рекомендую."
379,96,57016132-25ec-4118-a6a2-7bbcf3eb0e85,1.5,Не дотянула до ожиданий.
380,96,74831c5d-ac19-4a26-8a13-3d6cee03a54e,5.0,Проблем не было.
381,96,4c427e33-f42b-4f2f-8e62-2b5b39c4a697,3.5,Комфортно и недорого.
382,97,8f4e49aa-1dc9-49e9-8ef6-f75d48791714,2.0,Проблемы с надёжностью.
383,97,b8f584a1-d1eb-4ce5-bd1c-edd017b1a88c,3.0,Комфортно и недорого.
384,97,e4f6fa1f-e6ca-4823-9b98-970b614e77e9,1.0,Не советую.
385,98,a431f19c-75c9-4909-9448-5fc17bcca579,3.0,Мало места для багажа.
386,98,d02e7f27-fbab-46b4-bb56-538394d17324,4.0,Комфортно и недорого.
387,98,020f02ec-d9a9-4307-9db5-cb5d52d209a7,1.0,Проблемы с надёжностью.
388,98,e15bca32-9a4c-4b0f-9120-5b8b974baf2a,1.5,Не советую.
389,99,85297aa8-aa01-441c-9a1d-5d9210b2accf,3.5,Мало места для багажа.
390,99,8a83c5a4-883e-44d7-8d2c-e5e4f16dac9b,2.5,Не дотянула до ожиданий.
391,100,dfd34eb5-70e9-4e2e-b05b-869a09b2801d,5.0,Буду брать ещё раз!
392,100,e9e51bb6-c71a-4d4e-9820-0d2e23be8d13,4.0,"Немного шумновата, но ехать можно."
393,100,864daf55-6391-4b79-a088-3fe237ec05a0,3.5,Комфортно и недорого.
394,101,c3111f4d-b2ea-4ea4-96d8-426e3161afa7,2.0,Проблемы с надёжностью.
395,101,61502c75-875b-4f72-99f6-1af60686ab36,3.5,Мало места для багажа.
396,101,017fa7fe-e495-4e83-857a-3813e31f398b,4.0,Мало места для багажа.
397,101,34d6551e-b6ac-43ce-b7a5-fef90f9f787c,4.0,Проблем не было.
398,101,6d0fd27f-b95c-4c9b-b5b7-0d60886d4932,1.0,Не советую.
399,102,f5e0e683-4e84-435e-a7bf-711ee46eb7bb,2.5,Не дотянула до ожиданий.
400,102,b9524ab1-6151-41ac-be66-4f6fba141249,1.0,Проблемы с надёжностью.
401,103,e27dfb75-d0d7-43ef-9ac4-939f7aaa5a4d,3.0,Не советую.
402,103,a34be4f9-7170-4283-a469-0f3895486a16,3.5,Мало места для багажа.
403,103,d6aa4629-cfa9-42a6-92a9-66b94be849e9,4.0,Отлично!
404,104,149a2a22-0840-45d0-8ca8-594ed39fe03a,5.0,Отлично!
405,104,12952594-42b1-41f0-a7be-df4a5fa262ff,3.5,Мало места для багажа.
406,104,ce10d05c-2da5-46c8-8c26-e2045af17187,3.5,Мало места для багажа.
407,104,dfd34eb5-70e9-4e2e-b05b-869a09b2801d,5.0,Отлично!
408,105,a1069caa-daca-4bd0-8cdb-3f68ac7b2be1,3.5,Мало места для багажа.
409,105,28b604a7-fbaf-4cb3-a1b9-4bd2a764d132,4.0,"Все супер, рекомендую."
410,105,dac04831-6cbd-4532-95ff-0e08dd88fcf3,5.0,Отлично!
411,106,44d17366-746b-4f7a-8f1b-886a5e2bc9a4,4.5,Отлично!
412,106,eadb2931-f4e0-4270-a23b-52b56d7e8a00,1.5,Не советую.
413,106,d903f6b1-71c0-431f-aca0-a29de89b39ba,2.5,Проблемы с надёжностью.
414,106,9af1cb25-c30e-44d9-9491-3a56effcfdbc,4.5,Буду брать ещё раз!
415,106,c15933ed-5a2b-43e8-9b0d-ba7bccd3deaa,4.5,Буду брать ещё раз!
416,107,1b886d93-9797-4d29-b4dc-79d739c3c0c9,3.5,"Немного шумновата, но ехать можно."
417,107,74831c5d-ac19-4a26-8a13-3d6cee03a54e,4.0,Проблем не было.
418,107,472e7a40-8e9d-407b-a608-fa47a548c3de,4.0,"Все супер, рекомендую."
419,107,3db4646d-52da-408c-85c8-e5c7efa8c198,4.0,Отлично!
420,107,4fe5620d-69cc-453d-81ff-79b448f67f14,2.5,Не дотянула до ожиданий.
421,108,b60e06db-96e7-42e9-8e0e-1896eab4783d,5.0,"Все супер, рекомендую."
422,108,3dad8e1e-df60-40f0-92a0-fbe42f991b0a,5.0,Проблем не было.
423,108,2a07802a-3f06-4421-a972-fd5817d08300,4.5,Отлично!
424,108,a6fbe626-5b82-4917-9dce-ada957f5f5c9,3.5,Машина в хорошем состоянии.
425,109,ffa15436-a391-4342-ac94-e97e744c81f8,4.5,Проблем не было.
426,109,6bc062b8-fc20-4554-8a0c-1a31e4ad2b85,4.0,Мало места для багажа.
427,109,160aa30b-9547-4c73-8e3b-3e6ab6093176,4.0,Отлично!
428,110,12dbab2b-09d2-4c5c-b823-5a36c8ec32ec,2.0,Проблемы с надёжностью.
429,110,25a2a27a-09b5-46d5-a8f4-aaa943b1774a,2.5,Проблемы с надёжностью.
430,110,d93b0101-5c1f-49eb-8bcd-816aa0ffc331,4.5,Отлично!
431,110,d026b12d-687d-4333-bcf5-dedb6e4d60f4,1.5,Не дотянула до ожиданий.
432,111,738dc5a6-5164-47dd-8e71-c1e4b62bbece,3.5,Машина в хорошем состоянии.
433,111,56519941-e9fd-4ce2-a947-4dd2ef911fff,5.0,Проблем не было.
434,112,059eeff3-2d5e-4247-a547-b0844b46b84f,5.0,Отлично!
435,112,c4c703a9-93ab-405a-b1ff-5f86253c384c,1.5,Многие недочёты.
436,112,78667865-c6ef-467d-9aa9-4e3ff698c443,4.0,"Немного шумновата, но ехать можно."
437,112,e68382ed-8f1c-4687-be1d-a6f0fe7d4668,4.0,Комфортно и недорого.
438,112,48389082-1f5f-4aab-a718-01e0b026db27,2.5,Проблемы с надёжностью.
439,112,79741466-12f5-444b-9806-9ff8a3b53ee4,5.0,"Все супер, рекомендую."
440,113,30578a47-42cd-4049-9007-2e071890968e,4.0,Отлично!
441,113,4fe5620d-69cc-453d-81ff-79b448f67f14,1.5,Проблемы с надёжностью.
442,113,57137ec0-abda-4f32-8cd8-005c500d079a,3.5,Комфортно и недорого.
443,114,2a437a69-6081-4215-8027-3e9cf6764bb9,5.0,Отлично!
444,114,75efc0bb-a7cc-4c65-ab9e-000c859c7cf9,2.0,Не советую.
445,114,e3d96194-1ca1-4447-ba3c-1b4836f8906f,4.5,"Все супер, рекомендую."
446,114,9c9da2f0-269f-4bc2-89ad-046ffb58ef38,3.5,Мало места для багажа.
447,114,ce22d993-5e77-4a42-9a15-8a827ef2ddf6,3.5,Мало места для багажа.
448,115,cffd5c21-ef4f-4afe-9f60-ee41a73bb1bb,5.0,"Все супер, рекомендую."
449,115,9ec5113f-30e4-46ea-9afd-a5284b82360a,4.5,Проблем не было.
450,115,30b1143d-762a-4e3d-b494-557894d610c2,2.0,Многие недочёты.
451,115,4fe5620d-69cc-453d-81ff-79b448f67f14,2.5,Не советую.
452,116,c4c703a9-93ab-405a-b1ff-5f86253c384c,1.0,Не дотянула до ожиданий.
453,116,5ee088a3-4005-478b-9ca7-89aba665ce62,1.5,Многие недочёты.
454,116,50f89442-79ef-4186-8a9f-f15162abb1ed,4.5,Буду брать ещё раз!
455,117,8b24defa-94a9-4c76-afef-91333acffd33,4.5,Отлично!
456,117,d6a37322-b264-4741-aaef-d7dd09e9c6f6,3.5,Мало места для багажа.
457,117,941746f7-44c5-423d-b913-9fa7ffa336e6,2.0,Не советую.
458,118,46d7f131-c797-4b52-a02d-983623a76d4a,2.5,Не дотянула до ожиданий.
459,118,af2378f7-b084-4b40-a80a-e49269e7dcf6,2.5,Многие недочёты.
460,118,013ae30e-f9e8-4198-b498-8da66cd39fad,1.5,Проблемы с надёжностью.
461,119,27fc79f4-efbb-44c3-911b-319b72bbb10d,3.5,Мало места для багажа.
462,119,25904063-803b-444b-8c38-50a661c4cb42,2.0,Не советую.
463,119,eae7ce54-b2cd-485a-b117-d28d4bdcbe06,3.5,Мало места для багажа.
464,119,ffa15436-a391-4342-ac94-e97e744c81f8,5.0,Проблем не было.
465,119,a1069caa-daca-4bd0-8cdb-3f68ac7b2be1,3.0,Комфортно и недорого.
466,120,738dc5a6-5164-47dd-8e71-c1e4b62bbece,4.0,Комфортно и недорого.
467,120,810459a2-8022-4f67-928f-31b52f130c5f,2.0,Многие недочёты.
468,120,a112e0c8-a04e-4314-84bc-31f35bff8733,4.0,Комфортно и недорого.
469,120,bc88d0c9-7a84-4b67-9ae0-86679239062c,4.0,"Немного шумновата, но ехать можно."
470,120,e9778e98-9e19-4f3b-9c88-f69ee24216ba,4.0,Комфортно и недорого.
471,120,013ae30e-f9e8-4198-b498-8da66cd39fad,2.5,Многие недочёты.
472,120,3854c3e7-34e2-49a7-b6d9-9fd8d05fdcc4,4.0,Мало места для багажа.
473,120,014b31ef-9999-43ca-81ac-8b2b3d88eb58,1.0,Не дотянула до ожиданий.
474,121,46d7f131-c797-4b52-a02d-983623a76d4a,3.0,Проблемы с надёжностью.
475,121,b55d7381-67c5-404a-a1c7-dde9e5a3e4e3,2.5,Проблемы с надёжностью.
476,121,ac766acf-9aa0-40c5-90ad-d54ad9b8e238,4.0,Буду брать ещё раз!
477,121,f226c9a4-21ac-47b7-a950-0fbe965b2c8b,4.0,Мало места для багажа.
478,122,7dc6e006-371c-49b5-aaf8-1a4e23f64338,3.0,Многие недочёты.
479,122,7dc6e006-371c-49b5-aaf8-1a4e23f64338,1.5,Не дотянула до ожиданий.
480,122,7b1d8abb-f53b-49b6-8bc3-69f2a08452cf,3.0,Комфортно и недорого.
481,122,b5e71c94-23c8-4f7f-bea7-bedef0b7b443,4.0,Машина в хорошем состоянии.
482,122,5712d8cd-9d12-4703-80a6-96132a83cc22,2.5,Не дотянула до ожиданий.
483,122,ae57ff5c-049d-41a3-8277-6fad711791a3,3.0,Многие недочёты.
484,122,1e99c1ef-e0fe-43e5-b46b-55e37f514e01,1.0,Не дотянула до ожиданий.
485,123,78cb4182-df42-4f9a-aa4d-4efb975efc6a,3.5,Комфортно и недорого.
486,123,427ff677-19bb-4fcc-9ebe-468c367b4121,4.0,"Немного шумновата, но ехать можно."
487,123,25a2a27a-09b5-46d5-a8f4-aaa943b1774a,2.5,Многие недочёты.
488,123,dddb5fa8-613d-480d-95bd-c04f7d91b119,3.5,"Немного шумновата, но ехать можно."
489,123,738dc5a6-5164-47dd-8e71-c1e4b62bbece,4.0,Мало места для багажа.
490,123,c45803e7-cd29-42c3-90b0-4d827fe789b4,4.0,Машина в хорошем состоянии.
491,123,25a2a27a-09b5-46d5-a8f4-aaa943b1774a,1.0,Не советую.
492,124,ec92c119-8455-47cc-8b2b-55bb5cedd987,3.0,Комфортно и недорого.
493,124,0289316e-8842-47d6-beac-ad1fa83941cf,3.5,Мало места для багажа.
494,124,1c93f787-01f7-4cef-8d4b-148a2551150e,2.5,Не дотянула до ожиданий.
495,125,9d9129f6-7091-4dd6-9954-77e490cdf45f,4.0,Буду брать ещё раз!
496,125,18a096a0-8d04-45b0-9559-a8a9d280f3f7,2.5,Многие недочёты.
497,125,05c804e5-b678-4292-a398-1e8abceb556b,3.5,Комфортно и недорого.
498,125,aa4ae026-80ad-407e-989b-9dda6fd63d62,5.0,Буду брать ещё раз!
499,125,cd9063d2-ed10-43ca-8f96-f98c7ec3cc54,2.0,Не дотянула до ожиданий.
500,125,2a1a6e81-1d96-45b7-8625-d727efad204e,3.0,Проблемы с надёжностью.
501,126,570abece-c9c3-4065-bb72-2f73e23325ad,5.0,Отлично!
502,126,b1e0e8d9-c0c5-4a98-b527-0f802756071a,2.0,Проблемы с надёжностью.
503,126,f5b66b72-ef54-44a5-aa01-f3a5273c3f2e,3.5,Машина в хорошем состоянии.
504,126,305e64b8-243a-445d-932e-313cc3af6d76,3.5,Машина в хорошем состоянии.
505,127,fc42a672-ea76-4c28-8513-80a4d0eed27e,4.0,Отлично!
506,127,c7d53caa-bd80-4297-8606-ff4fc94b0fb2,4.5,Отлично!
507,127,74affd3a-3465-4afd-9abd-0c83ec973bcd,4.5,Проблем не было.
508,127,5d43f854-4d56-46e7-99fa-f53965c6c505,1.5,Не советую.
509,127,38fa0841-65f2-4fc6-8ec4-ec13cd466f5f,3.5,Комфортно и недорого.
510,128,2a57c4c7-540c-43ad-9d61-572704654104,3.0,Многие недочёты.
511,128,ff16a8f7-fb7e-471a-b1f8-99b9baa099ba,3.0,Комфортно и недорого.
512,128,bd3b7199-6f5a-4283-a25f-32de2088bdbe,4.5,Буду брать ещё раз!
513,128,e73a6a74-7c07-4aa7-82c7-d9b49900c7e3,2.0,Не советую.
514,128,ab1bc5e3-7ea3-4125-a48a-77c6b497ef5e,5.0,Буду брать ещё раз!
515,128,1157b7fe-dffc-49cd-b508-d1e03813eb81,1.5,Проблемы с надёжностью.
516,128,2e0d8049-70c3-4403-91dc-53680b73a7a4,3.5,Машина в хорошем состоянии.
517,129,76e0880f-5b19-4e51-98e1-dc8ea2a3838d,3.5,"Немного шумновата, но ехать можно."
518,129,9d7f59d2-8a59-491f-9317-991519ff64bd,5.0,"Все супер, рекомендую."
519,129,d6aa4629-cfa9-42a6-92a9-66b94be849e9,4.5,"Все супер, рекомендую."
520,129,307fce46-93dd-42e0-85fc-e2b9780b8daa,4.5,"Все супер, рекомендую."
521,130,46d7f131-c797-4b52-a02d-983623a76d4a,1.0,Многие недочёты.
522,130,1e37095a-9f0a-401e-b405-7a50a845eb3f,4.0,Машина в хорошем состоянии.
523,130,4283168a-ecc8-4338-826a-b206cef9d203,4.0,Проблем не было.
524,130,cffd5c21-ef4f-4afe-9f60-ee41a73bb1bb,4.0,Буду брать ещё раз!
525,131,61502c75-875b-4f72-99f6-1af60686ab36,3.5,Комфортно и недорого.
526,131,ff16a8f7-fb7e-471a-b1f8-99b9baa099ba,3.5,"Немного шумновата, но ехать можно."
527,131,ac5b40bd-04b4-48f1-b56c-979fa296ba40,4.5,Буду брать ещё раз!
528,131,3967b7ea-7470-4401-9ea4-b66bd5303f08,3.5,Комфортно и недорого.
529,132,c904e6c6-1e3a-4860-bf49-1ef5f87df450,5.0,"Все супер, рекомендую."
530,132,17fb3d2c-3528-495d-979f-93b86ac343da,1.5,Многие недочёты.
531,132,d468c836-c26d-49df-b5bb-049658f52c21,1.5,Не дотянула до ожиданий.
532,132,e1dcb348-5f67-4364-bc30-e07b7783f494,2.0,Не дотянула до ожиданий.
533,132,866f1a83-f703-4bf4-9df6-d0b2fd083b9f,3.5,"Немного шумновата, но ехать можно."
534,133,149a2a22-0840-45d0-8ca8-594ed39fe03a,4.0,Буду брать ещё раз!
535,133,e25071ef-aa4c-41f2-868b-4baee604b639,1.0,Не советую.
536,134,2b06527a-c383-4d2e-86a3-5cb5737ba799,3.5,Машина в хорошем состоянии.
537,134,14761439-b788-45d1-ab70-7952c9f4e2b8,4.0,Комфортно и недорого.
538,135,3bbf58a4-4e50-458d-8c3e-639b4a174f57,5.0,Проблем не было.
539,135,34d6551e-b6ac-43ce-b7a5-fef90f9f787c,4.5,Отлично!
540,135,ac766acf-9aa0-40c5-90ad-d54ad9b8e238,4.0,"Все супер, рекомендую."
541,135,4f143691-312b-47b6-837a-f4d707ff1afb,2.0,Многие недочёты.
542,135,53817b9a-c7c0-4f18-8c93-22ea8848d1bf,3.0,Машина в хорошем состоянии.
543,136,87d7af40-cc19-4bbf-8bf9-5ee85615f5ed,3.0,Комфортно и недорого.
544,136,156e7de8-aa54-4061-b10e-6af79b144b8c,4.0,Буду брать ещё раз!
545,136,b096109e-1f17-4e00-a274-68dc53635bd1,4.5,Отлично!
546,137,c3111f4d-b2ea-4ea4-96d8-426e3161afa7,1.0,Не дотянула до ожиданий.
547,137,9baf2474-3fd9-42d5-8c6c-901865ee39a7,3.0,"Немного шумновата, но ехать можно."
548,137,d90540de-4774-47b5-9577-bd4ce64a04e8,2.5,Не советую.
549,137,305e64b8-243a-445d-932e-313cc3af6d76,3.5,Мало места для багажа.
550,138,a949d5a0-8f93-4acd-9395-1fe2fabb573b,3.5,Мало места для багажа.
551,138,081d0df9-76b3-43b1-b21a-d0d52bc300b7,1.0,Не советую.
552,138,d468c836-c26d-49df-b5bb-049658f52c21,1.0,Проблемы с надёжностью.
553,138,cff1f2d2-032e-4156-a777-11680b09b99b,4.0,Проблем не было.
554,139,05c804e5-b678-4292-a398-1e8abceb556b,3.0,Мало места для багажа.
555,139,a6fbe626-5b82-4917-9dce-ada957f5f5c9,3.0,Мало места для багажа.
556,139,6f27692b-78e7-4e30-a87e-05e99cf97702,1.5,Не дотянула до ожиданий.
557,140,96e8bf8d-6b8f-49dd-875f-b04d596eec75,4.0,Мало места для багажа.
558,140,aa4ae026-80ad-407e-989b-9dda6fd63d62,4.0,Проблем не было.
559,140,ebb69ea6-da35-4868-a061-8902b5672c9e,3.5,Комфортно и недорого.
560,140,5ee088a3-4005-478b-9ca7-89aba665ce62,1.5,Многие недочёты.
561,141,e73a6a74-7c07-4aa7-82c7-d9b49900c7e3,1.5,Многие недочёты.
562,141,5211820f-9628-42bd-a17a-68eefc39f033,4.5,Буду брать ещё раз!
563,141,144d5c98-d90e-41cc-90cc-299b91c8d5f0,3.5,Мало места для багажа.
564,141,c0e9a6bf-a728-43d5-b4db-f61fdead2bdf,1.0,Не советую.
565,141,a294de4d-dea5-4b9a-84a5-517954601243,2.0,Не советую.
566,142,4d6c8355-f421-415f-a122-9618fd65086a,4.0,Мало места для багажа.
567,142,34d6551e-b6ac-43ce-b7a5-fef90f9f787c,4.5,Буду брать ещё раз!
568,143,ebb69ea6-da35-4868-a061-8902b5672c9e,4.0,Мало места для багажа.
569,143,9473ab3c-aa90-41d7-bf6c-fd7b35e951c3,3.0,Мало места для багажа.
570,143,305e64b8-243a-445d-932e-313cc3af6d76,3.5,"Немного шумновата, но ехать можно."
571,143,7c033f28-e47e-4cf5-938b-80b45d6fda9c,4.5,Буду брать ещё раз!
572,143,cf23057e-ab35-47ee-bcdd-4cf5572f791e,4.5,"Все супер, рекомендую."
573,144,30b1143d-762a-4e3d-b494-557894d610c2,1.5,Не советую.
574,144,ee7ba478-2a3e-4007-83b0-d727b2baf0bf,2.5,Проблемы с надёжностью.
575,144,6f27692b-78e7-4e30-a87e-05e99cf97702,3.0,Не советую.
576,145,d05bd9f4-6b29-43b0-b367-1abdb316bc8b,4.0,Мало места для багажа.
577,145,68386f43-4d7b-41cf-8d12-33eadb00e4cc,4.0,Комфортно и недорого.
578,145,2da5144b-4623-40c8-a539-392c2cf5a5e8,4.5,Отлично!
579,146,924ee4ba-4931-48a0-a4c9-bfe94381b854,3.5,Мало места для багажа.
580,146,1df50072-f98d-4f1f-9223-68d5477c5e9e,3.0,"Немного шумновата, но ехать можно."
581,146,e68382ed-8f1c-4687-be1d-a6f0fe7d4668,3.0,"Немного шумновата, но ехать можно."
582,146,ab92e25d-e166-45b3-b7c6-30a175d23c2e,3.0,Многие недочёты.
583,146,7af7b9db-a4a2-45fe-968d-3d6f4ba6f8fd,5.0,Буду брать ещё раз!
584,147,e6a1e11e-d4ad-48aa-a963-621007b5eeb5,3.0,Мало места для багажа.
585,147,5b1f3fd1-4fee-48f0-87f5-3a444296cea6,3.0,Машина в хорошем состоянии.
586,147,d339f4e7-7cf6-4d23-b6a1-dbe680af116b,3.0,Мало места для багажа.
587,147,abb16599-fa2e-4740-b483-80466a72c2ba,1.5,Проблемы с надёжностью.
588,147,e6a1e11e-d4ad-48aa-a963-621007b5eeb5,3.5,Комфортно и недорого.
589,147,9c77a167-a74c-4d29-93b3-76781e1e3ec6,4.0,Комфортно и недорого.
590,147,d6aa4629-cfa9-42a6-92a9-66b94be849e9,5.0,Проблем не было.
591,148,7dcc8423-76a0-4f50-97ea-0a64116ab017,1.5,Не дотянула до ожиданий.
592,148,ed8d9137-08af-4a89-8612-177d39d4098e,3.0,Многие недочёты.
593,148,58ad9d1a-07c6-4406-856f-ef2ca64bcf48,4.0,Машина в хорошем состоянии.
594,148,408152a2-56ea-4209-90ef-f7a320ed971a,4.5,Проблем не было.
595,148,ee7ba478-2a3e-4007-83b0-d727b2baf0bf,2.0,Не советую.
596,149,ffbea283-db1c-4381-b5bf-2909735d3df2,3.0,Комфортно и недорого.
597,149,4a3670cc-322f-4edb-bd05-fd34e3c84c3c,3.0,Мало места для багажа.
598,150,cffd5c21-ef4f-4afe-9f60-ee41a73bb1bb,4.5,Проблем не было.
599,150,7dc6e006-371c-49b5-aaf8-1a4e23f64338,2.5,Проблемы с надёжностью.
600,151,fcd07ba8-977c-4463-9f27-84e33d469adc,1.0,Не советую.
601,151,44d17366-746b-4f7a-8f1b-886a5e2bc9a4,4.5,"Все супер, рекомендую."
602,151,1b87ccb7-f1d5-44e8-9697-3c6ccbd5aac7,5.0,Буду брать ещё раз!
603,151,ab92e25d-e166-45b3-b7c6-30a175d23c2e,3.0,Многие недочёты.
